Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Failure Type,y_labels
1,0.1784809530201971,1.149325788685873,0.0278091861121179,0.3294653872584654,4,Random Failures
0,1.1260952651507623,1.4333488513302266,-0.2556461576082321,-0.118416942053351,4,Random Failures
1,1.3278495286936,1.4321743715804829,-0.2049035607976126,-0.4544957959460869,4,Random Failures
1,0.9891053951524038,1.1334673757716422,-1.0017349247956486,1.3311526218651557,4,Random Failures
0,1.0055177332937788,1.2768693372657955,-1.128773962818091,1.6770609374912957,4,Random Failures
1,1.3972767665988557,1.4789726571686157,-0.1647844965648695,-0.3509483403292832,4,Random Failures
0,0.4952164391306856,1.3133541384102478,-0.4700380456652826,0.3557653730204869,4,Random Failures
1,0.1839903535778111,1.1465368514053749,-0.0094827739569538,0.406301771058964,4,Random Failures
1,1.3198596389263189,1.4267886878858904,-0.2093606896637062,-0.4665195340081658,4,Random Failures
1,0.684433509526083,0.9655032966522984,-0.8275098554981959,1.5160910847258156,4,Random Failures
1,0.6555866628990484,0.9790272994372252,-0.2819643568868915,-0.2009460153611165,4,Random Failures
1,1.389846007271944,1.489288257767085,-0.3039058611034996,0.0257796865413015,4,Random Failures
1,0.9248324325701,1.1761603115887764,-0.91736060901617,1.73797601380955,4,Random Failures
1,1.0187905434847877,1.3769829374951743,-0.1052604856049127,-0.1370720302694947,4,Random Failures
1,0.9709571064212308,1.1233930764514957,-0.9808914939279187,1.2857417254301993,4,Random Failures
0,0.4992429934324258,1.2768693372657955,-0.7737274148532857,1.0482099136848966,4,Random Failures
1,1.3157526697684767,1.424020334695567,-0.2116517464015019,-0.4726999849056424,4,Random Failures
1,1.3792641810376178,1.466831051817329,-0.1762220973760375,-0.3771234753830593,4,Random Failures
1,0.963611645741698,1.1866553363616752,-0.2591159061615433,-0.3700296358485375,4,Random Failures
0,0.3151817593530777,1.2966972900100366,-0.5232954129909153,0.57309696601451,4,Random Failures
1,1.316761184440325,1.4247001364427918,0.5493688322296431,-0.9810084725131788,4,Random Failures
1,0.1656917717369987,1.1481909084344504,0.0179094675493793,0.3793068992493484,4,Random Failures
1,1.3851375248430444,1.4956358790189952,-0.3895333005395283,0.2591337473665582,4,Random Failures
1,1.3581077361303988,1.4525702893173325,0.1826351301059722,-0.657458507092777,4,Random Failures
1,1.2974320698607618,1.4116711084769296,0.3349136795935359,-0.8735501733045556,4,Random Failures
1,1.2813319217209922,1.3682610951513592,-1.222794641703154,2.028559957414204,4,Random Failures
1,1.2689785108708882,1.477728990179176,-1.0459875764918922,2.055618153014284,4,Random Failures
1,0.7168569301784428,1.2955741078168064,-0.0567519286585475,0.0325596450262318,4,Random Failures
1,0.6881595772540167,1.0009834739072834,-0.276876568357283,-0.207481744914841,4,Random Failures
0,1.155023868034864,1.5013624634066325,-0.9894430898644992,1.8846419313282592,4,Random Failures
1,1.3864565930836008,1.4938576106017478,-0.3655450118316875,0.1937602570567689,4,Random Failures
1,0.6469563379167881,1.3103920652936174,-0.4273058736220134,1.0914763946995352,4,Random Failures
1,0.4405004463240364,0.8340457836366484,-0.3174790149155352,-0.1659371512101511,4,Random Failures
1,1.20925899657427,1.2511356330486905,-1.2731097291738829,1.944782484567211,4,Random Failures
1,1.0219267098093674,1.1516868207470252,-1.0394304239787395,1.413278564582079,4,Random Failures
1,0.7361558006018417,0.9930524878359572,-0.7112206253411358,0.6982186845915346,4,Random Failures
1,1.3177744648018703,1.4665192768168809,-1.1414773192115244,2.083401213687207,4,Random Failures
1,0.4759094556407852,1.2190598230512826,-0.0385585462717677,0.1089133214629507,4,Random Failures
0,0.4746412700323837,1.3418423668029271,-0.6858040654601464,1.023983517079636,4,Random Failures
1,1.3076828530344355,1.4185807752437145,-0.2161534622144874,-0.4848440025886438,4,Random Failures
1,0.8836104356721609,1.1327295344834345,-0.2463477484695323,-0.2466988053762868,4,Random Failures
1,1.298321054893345,1.4140680337583609,-1.1848853548028564,2.054126378618493,4,Random Failures
0,0.891255446134554,1.3618914065776628,-0.347522974699531,-0.0668434885415394,4,Random Failures
1,1.2974320698607618,1.4116711084769296,0.6575825704216955,-1.0898738211476129,4,Random Failures
1,0.5199874275790886,0.8214023152406206,-0.7660469995547418,1.3643095926588735,4,Random Failures
1,0.7002700630468512,1.00914669615037,-0.2749849479135823,-0.2099117043296981,4,Random Failures
1,0.4617390692039747,1.1805768415454547,-0.3461273939419509,0.8166776714578163,4,Random Failures
1,0.7395885674780236,1.21462918328303,-0.6828941672774033,1.2272024790074263,4,Random Failures
1,1.2553359573931584,1.2981694942489237,-1.2808016312273451,1.989439434496728,4,Random Failures
1,0.498710694073901,1.2244057207391617,-0.0436463790686149,0.0920055261615206,4,Random Failures
1,1.3245318137711255,1.4299380249371976,0.4804452691795384,-0.920200817497082,4,Random Failures
1,0.4858055554407412,0.79144938925232,-0.7532712893751949,1.3327601906094402,4,Random Failures
1,1.3611305958855184,1.5280002118470362,-0.8261180996540822,1.4489256696635289,4,Random Failures
1,0.3693741567197719,1.1940819338085558,-0.0147864257590053,0.1879124088071295,4,Random Failures
1,1.15220298847052,1.3754008155974409,-1.0023419205660251,1.94783593760986,4,Random Failures
0,0.8848557512262457,1.2768693372657955,-1.04415465075168,1.527184980854673,4,Random Failures
1,1.0618403059667925,1.2528675757197691,-0.2185087936914403,-0.2824604881642267,4,Random Failures
1,0.4189762926543542,0.819537162512305,-0.3189221652855661,-0.1534703313411488,4,Random Failures
1,0.5266097207079026,0.8920888015643325,-0.307871870294683,-0.1995327916379911,4,Random Failures
0,0.5262064063281784,1.3171521692146968,-0.4604512676881576,0.3226963204131284,4,Random Failures
0,0.5113791545211085,1.3504558012144814,-0.7021993340010909,1.0704555601620778,4,Random Failures
1,0.6729942555652326,1.319167654982894,-0.4513934154937625,1.1300069909191182,4,Random Failures
1,0.4004125666647862,0.7166211334337482,-0.7213550715755561,1.253943625963967,4,Random Failures
1,1.297057974827342,1.410662455000918,-1.1877037719707246,2.052225608481808,4,Random Failures
0,0.8479241356431981,1.2768693372657955,-1.018254795216491,1.481311698145399,4,Random Failures
1,1.2344017333615294,1.3691847331405709,-0.1915552321714565,-0.3170848023587177,4,Random Failures
1,1.2974320698607618,1.4116711084769296,0.5192725530933994,-0.9971480321665254,4,Random Failures
1,1.32087460328444,1.4748780230638865,-1.1345597185326597,2.088066516232836,4,Random Failures
1,1.3089956486263754,1.442849399754086,-1.1610662327638288,2.070190244667141,4,Random Failures
1,1.3449089619453818,1.5396806460389072,-1.0809298253121509,2.1242350794353744,4,Random Failures
1,1.3135310598958607,1.4225228311735922,0.5780192391944474,-1.0062852281782932,4,Random Failures
1,1.3860070594214389,1.4713761721161172,-0.1678749488983848,-0.3475042913621834,4,Random Failures
1,0.6937801801941197,1.0047721106081624,-0.2759986475530066,-0.2086095144581204,4,Random Failures
0,0.2332079670683595,1.2828834287005932,-0.5503515963064431,0.6430008670553335,4,Random Failures
1,1.341194730819988,1.4411698695894104,-0.1974589918043136,-0.4344130139019244,4,Random Failures
1,1.3739286606004772,1.4632345784919845,-0.179198496656713,-0.3851527351137448,4,Random Failures
1,0.6483432059714203,0.9443068250635756,-0.6103672736776657,0.4784928085315303,4,Random Failures
1,0.3486663827745007,1.1667190164156631,-0.2090779337206223,0.6496118925957899,4,Random Failures
0,0.6737297186195362,1.2768693372657955,-0.8960936017587056,1.264942345969765,4,Random Failures
1,0.1854297226219268,1.1509549726206163,0.0262586484963159,0.3243126682792976,4,Random Failures
0,1.2406009846595736,1.404706073281221,-0.2394525758573698,-0.4396262642704702,4,Random Failures
1,0.8431520711182539,1.1054580750973324,-0.2725554870040755,-0.3230321830875371,4,Random Failures
0,0.535347792070077,1.33379869713342,-0.4506276447320818,0.3853483681438104,4,Random Failures
1,0.312341655389128,1.197616489400142,-0.1177555752797588,0.5963176267944743,4,Random Failures
1,1.2974320698607618,1.4116711084769296,-0.052890222470162,-0.6135587172739593,4,Random Failures
1,0.3974991127039156,1.2094672782904736,-0.0054440046894725,0.2119805481968444,4,Random Failures
0,0.7342282600634317,1.3673131549308,-0.384985367487952,0.2157512302528033,4,Random Failures
1,1.287088258672978,1.383781614690868,-1.209950041169754,2.0372224909063643,4,Random Failures
0,1.1091462272728911,1.2768693372657955,-1.201447821814397,1.8057793573597776,4,Random Failures
1,1.3839547815812825,1.4699928089380982,-0.1736054641443633,-0.3700647356590368,4,Random Failures
1,1.381698063906274,1.4684716405691227,-0.1748643653038126,-0.3734608003100757,4,Random Failures
1,1.36644780866313,1.458192018021924,0.1086607464902592,-0.5921947772466767,4,Random Failures
1,1.3619292296579264,1.5269235539678192,-0.8115943192192873,1.4093450963646412,4,Random Failures
1,1.3845665605747606,1.4704051861104794,-0.1732641856172593,-0.3691440883680583,4,Random Failures
0,0.5738810285311163,1.3651097694512655,-0.7300924754535026,1.1495180816477089,4,Random Failures
1,1.2677662836394,1.3316847528233398,-1.2530647950301972,2.008145448116971,4,Random Failures
1,1.3723793341346866,1.4621902358880878,0.0560495804677473,-0.5457786969989703,4,Random Failures
0,0.6288798940575708,1.3780046088660771,-0.7546371976742463,1.21908957940271,4,Random Failures
1,0.6185653454392329,1.199796966055189,-0.5362082807171027,1.0483897215789253,4,Random Failures
0,0.3897491464358028,1.3219388598690671,-0.6479186732350124,0.9165981714059874,4,Random Failures
1,0.482018405243755,0.8620314756673967,-0.3128468886020998,-0.1821354344861979,4,Random Failures
1,1.2371036001881344,1.2711336971200344,-1.2865625203090718,1.9516971245315944,4,Random Failures
1,0.5386683625533172,1.2738956429259456,-0.3271292321565863,0.9312331559543928,4,Random Failures
1,1.190421180403192,1.2698817797323134,-1.2293246820428152,1.8933111918460808,4,Random Failures
1,1.2974320698607618,1.4116711084769296,0.2955290784580988,-0.8471459526665058,4,Random Failures
1,1.002296209240136,1.4301526756879073,-0.7560289360714567,1.6173040468004478,4,Random Failures
1,1.2781112626048734,1.3595773952292105,-1.229981170244804,2.0237132870936647,4,Random Failures
0,0.9092085152899264,1.3640916770475209,-0.3419691744356039,-0.0860010108641376,4,Random Failures
1,0.7761809736103922,1.0603153812226005,-0.2631278983469258,-0.2251431686135993,4,Random Failures
1,1.3308344164945345,1.434186371999501,-0.2032384527714575,-0.4500039305876814,4,Random Failures
1,0.6647832096710273,0.9852263451611404,-0.2805278847103898,-0.2027912952115719,4,Random Failures
1,0.8918050178047385,1.3427444738855718,-0.0848590319993981,-0.0657293028946537,4,Random Failures
0,1.1756708693067903,1.2768693372657955,-1.2481010372507402,1.8884105572944776,4,Random Failures
1,1.2690583366067316,1.3351684497460212,-1.250181728181992,2.0100898186770184,4,Random Failures
1,1.040269979357899,1.238327831156559,-0.2505631956351337,-0.3999379799891059,4,Random Failures
1,0.799789638157185,1.2949956246939538,-0.1108286652694503,-0.1312534503657144,4,Random Failures
1,0.664854953830957,0.9534726639313492,-0.6293311264195766,0.5198087300002914,4,Random Failures
0,0.9985083960154896,1.4118484758319307,-0.2977573449007314,-0.0096160725856679,4,Random Failures
1,1.196512985617155,1.2425440272340578,-1.264656357604653,1.9338421661293808,4,Random Failures
1,1.3661226727289215,1.521270269972801,-0.7353332737524634,1.201516568971177,4,Random Failures
1,0.4474957740614825,0.8387610705343705,-0.3166985516527244,-0.1686663870215514,4,Random Failures
1,0.7557406469690152,1.046537327067781,-0.266320614181135,-0.2210418332076855,4,Random Failures
1,0.6767240365837154,0.9600613122649791,-0.642962847265826,0.5495077113008053,4,Random Failures
1,1.3106592358639544,1.4473348456968598,-1.1573541301372106,2.0726937256625835,4,Random Failures
1,1.2673336715752144,1.3305183228434363,-1.2540301188458016,2.007494423598014,4,Random Failures
1,0.9209614589904856,1.1579064522033444,-0.2638743542515671,-0.3533896124767645,4,Random Failures
0,0.4963678632447158,1.3272299717440263,-0.4634933188765951,0.4185888589304536,4,Random Failures
1,1.2974320698607618,1.4116711084769296,-0.1263090989029457,-0.5643372409496841,4,Random Failures
1,1.3696410636422065,1.460344470906057,-0.1815903159089813,-0.3916050072030455,4,Random Failures
1,1.2974320698607618,1.4116711084769296,0.0386100920602426,-0.6749023496495562,4,Random Failures
1,0.96543948048021,1.1878874109001545,-0.2335663046286097,-0.2631177386248385,4,Random Failures
1,1.3454651333123682,1.5411802227038298,-1.0796887931945656,2.1250720445286424,4,Random Failures
1,1.1866885635419115,1.2359217544217194,-1.2581406335452272,1.9254095430653928,4,Random Failures
1,0.72503628690259,1.336707441373623,-0.4995372273705301,1.2070181606670336,4,Random Failures
0,1.059118060089755,1.2768693372657955,-1.1663634562301235,1.7436386624460067,4,Random Failures
1,1.344495990644837,1.5385671724544348,-1.0818513230339657,2.123613611694325,4,Random Failures
1,1.3087615215257282,1.4193078650377708,-0.2155517312007288,-0.4832207477287042,4,Random Failures
1,1.307071204915948,1.4376606197261774,-1.16536040645721,2.067294208831434,4,Random Failures
1,1.2974320698607618,1.4116711084769296,0.473721378608411,-0.9666096179957708,4,Random Failures
1,0.6486122793383695,0.944456190421262,-0.6106763062374532,0.479166087592765,4,Random Failures
1,0.8881451987593647,1.077423345783448,-0.885781464660527,1.0785286367407554,4,Random Failures
1,1.312778435580878,1.4530487364730569,-1.1526253809271791,2.0758828437905787,4,Random Failures
0,0.8299761574063225,1.2768693372657955,-1.0056680172988428,1.4590182602136448,4,Random Failures
1,1.0228190322553934,1.1521821579958709,-1.0404552622701606,1.415511346018572,4,Random Failures
1,1.0729168835895155,1.1799919838759958,-1.0979929792622294,1.5408668752503696,4,Random Failures
1,1.3715781724510268,1.5139155762899108,-0.6361207399686195,0.9311400658816592,4,Random Failures
1,1.360853726186898,1.5283734667140791,-0.8311531918962826,1.4626474302239976,4,Random Failures
1,0.9668773793689852,1.334170425310039,-0.1481123633537545,-0.2551539715621587,4,Random Failures
1,1.2974320698607618,1.4116711084769296,0.3972423511141117,-0.915336555480838,4,Random Failures
1,0.1868485119837624,1.1526706245894047,0.0283990528917048,0.3303278031146191,4,Random Failures
1,0.6231209248149518,1.302358788275069,-0.4052558572239003,1.056205038120501,4,Random Failures
1,1.3012074365155897,1.4531295728143476,-0.1506334925655535,-0.2957388649157658,4,Random Failures
1,1.2549937980330046,1.297246947309926,-1.2815651202893297,1.988924529455256,4,Random Failures
1,0.2033821609600083,1.1551640377941976,0.0222527693933979,0.3110004022165481,4,Random Failures
1,1.1001569301281806,1.2786953685915718,-0.212523855445597,-0.290148688556782,4,Random Failures
1,1.3053644544725378,1.4170180301125297,-0.1804710745009495,-0.3313234163348474,4,Random Failures
1,0.5885392631133627,1.1961170658835043,-0.4998152444740986,1.0040259500232225,4,Random Failures
1,1.30979596681558,1.4450072571201469,-1.159280415233394,2.071394618764105,4,Random Failures
1,1.2974320698607618,1.4116711084769296,0.3894640267274842,-0.9101218119674388,4,Random Failures
0,1.0399401656205027,1.4743803457267444,-0.938083893981876,1.7390653732025858,4,Random Failures
1,1.2338374992628889,1.2677030757823426,-1.2894106108019687,1.965879017988003,4,Random Failures
0,0.2377484636524069,1.2863013175912028,-0.5800842824604007,0.7243230206406108,4,Random Failures
1,1.0965549605021243,1.3266375045539154,-0.9815430867716072,1.896473566335192,4,Random Failures
1,0.6390606416815414,0.8667864026994268,-0.8949444680353562,1.455362571447556,4,Random Failures
0,0.5055335307613629,1.2768693372657955,-0.7781389198872805,1.056023479182313,4,Random Failures
1,0.7484689457872936,1.0416357472429034,-0.2831192094917805,-0.2860914440560742,4,Random Failures
1,1.36613587990915,1.45798175859994,0.1114274775009467,-0.5946357193189534,4,Random Failures
1,1.2745435110721406,1.3499578476179834,-1.2379421953937175,2.0183442881275178,4,Random Failures
1,1.3376620499956815,1.4387886225299606,0.3639833166451542,-0.8174525276696432,4,Random Failures
1,0.5113131470455041,0.8682400481940964,-0.4529873354184024,0.1356143197364838,4,Random Failures
1,1.2974320698607618,1.4116711084769296,0.6705999833470395,-1.0986009539129138,4,Random Failures
1,1.308021810177426,1.4188092534845087,-0.2159643762933553,-0.4843339164647682,4,Random Failures
0,1.2116445405890817,1.4477652372639611,-0.2274098540988083,-0.1913698690520606,4,Random Failures
0,0.263830558795185,1.2880438125654854,-0.5402443360191573,0.6168871719093227,4,Random Failures
1,0.6214307554890861,0.9293674505796355,-0.5794581444799246,0.411152106619236,4,Random Failures
1,0.2937694131363768,1.181499165193658,0.0112211753923357,0.2702577387450565,4,Random Failures
1,1.0650811324079357,1.1539507663260278,-1.1774885138809796,1.8210299041737796,4,Random Failures
1,1.3386702111738145,1.4394681860003884,-0.1988672852496198,-0.4382120854588897,4,Random Failures
1,0.4911854988369711,1.2226413900894932,-0.0419672187352216,0.0975856818641387,4,Random Failures
1,0.6673701695811174,0.9505510156181832,-0.8211323146499461,1.500341854547579,4,Random Failures
1,1.3066161721648877,1.4364337379847405,-1.166375759443968,2.0666094441140506,4,Random Failures
1,1.233581732824647,1.267530673261634,-1.2892409821436637,1.9656594852816929,4,Random Failures
1,1.2891401220115613,1.389313949803374,-1.205371545304577,2.040310276600648,4,Random Failures
1,1.0696587547082077,1.258137697477419,-0.2472843128778421,-0.4114040472199373,4,Random Failures
1,0.8422393604724665,1.003741522826585,-1.029696055075302,1.6297575167243186,4,Random Failures
1,0.4356775224970237,0.8307948323754959,-0.3180171047674472,-0.1640554814845317,4,Random Failures
0,0.9186197412888304,1.398385992691477,-0.3241253099157934,0.0585097083334366,4,Random Failures
1,0.3317368344119534,1.1852576203883205,-0.0063880923358035,0.2158216008074337,4,Random Failures
1,1.077762951859244,1.1624991030648382,-1.1858993125501869,1.831915124940904,4,Random Failures
0,0.5577842010653573,1.3210222422736344,-0.4506826446617656,0.2890000035137473,4,Random Failures
1,1.249735158391257,1.283068343800132,-1.293299166803763,1.9810109652563903,4,Random Failures
1,1.257624538028447,1.304340078209525,-1.2756949280767211,1.9928834487314853,4,Random Failures
0,1.3874409984431355,1.4773896796595587,-0.1693866608640791,-0.3412819061879587,4,Random Failures
1,1.369105523369213,1.517249015481252,-0.6810877994610804,1.0536854322390876,4,Random Failures
1,1.1909212142562764,1.3866989501277107,-0.1981051553862889,-0.4212891273315939,4,Random Failures
1,1.2974320698607618,1.4116711084769296,0.4836189736822036,-0.973245162766576,4,Random Failures
1,0.4701313384510867,0.8453796081564346,-0.4056897530864981,0.032568634670153,4,Random Failures
1,0.7700508390068728,1.2183625414018924,-0.7198158855276217,1.2722107235232052,4,Random Failures
1,1.360362659449451,1.529035485890278,-0.8400836249933092,1.48698487207494,4,Random Failures
1,1.2974320698607618,1.4116711084769296,0.1876337260699351,-0.7748107605318857,4,Random Failures
1,1.3835976249174613,1.4977118560755205,-0.4175375863378776,0.3354517343879737,4,Random Failures
1,1.2974320698607618,1.4116711084769296,-0.213336598200855,-0.5059922729471479,4,Random Failures
0,0.6490841172958549,1.3322116666469233,-0.4224389224063026,0.1915748686746882,4,Random Failures
1,0.7261794573130504,0.9875145183942884,-0.6997627284158193,0.6732557418812004,4,Random Failures
1,0.6735621415894492,0.8900425640364658,-0.9178264504374264,1.484976338205271,4,Random Failures
1,1.3232278153896744,1.4812228695807843,-1.129308797727603,2.0916077923682987,4,Random Failures
1,0.6048395647745576,0.8437192639431308,-0.8722484669439364,1.4259895009310195,4,Random Failures
1,1.3060399006375658,1.4174733229267642,-0.1803655718979785,-0.3314589440746933,4,Random Failures
1,1.3774986842300638,1.4656409969296842,-0.1772069728891102,-0.3797803169392964,4,Random Failures
1,1.309684093196472,1.4199297358456215,-0.2150370781899261,-0.4818323981474693,4,Random Failures
1,1.3712985248312382,1.4614617030532064,-0.1806657076446325,-0.3891107451086434,4,Random Failures
1,1.3960496907548692,1.478145531568955,-0.1668583662017694,-0.3518634808202817,4,Random Failures
1,1.0118220289483826,1.3447079888276454,-0.1581412423922172,-0.2884817636999437,4,Random Failures
0,1.1401567675069912,1.4357184335825235,-0.2510050329897632,-0.1304080167834435,4,Random Failures
1,1.3245105544269875,1.429923694814203,-0.2067661945785948,-0.4595205150782798,4,Random Failures
1,1.372670123916507,1.4623862463252926,-0.1799005664407209,-0.3870466680552913,4,Random Failures
1,1.3036842034299034,1.4158854361836306,-0.2183840933116445,-0.4908614467396027,4,Random Failures
0,0.8196883769685936,1.4227408906524344,-0.8397906124871373,1.4604551387358249,4,Random Failures
1,0.4414931524319995,1.17809556703896,-0.3215883823300194,0.7867641710264324,4,Random Failures
0,0.649741970114038,1.3828958574042551,-0.7639474599287963,1.245479321511646,4,Random Failures
1,0.507335915686194,1.186165044541009,-0.4013929350333496,0.8840473688776749,4,Random Failures
0,1.1622361579950975,1.2768693372657955,-1.2386793784189634,1.871723112123472,4,Random Failures
0,0.2484500438430367,1.2768693372657955,-0.5978482646708981,0.7366964394872613,4,Random Failures
1,0.5428492832770706,0.9030352789105236,-0.3060600349575755,-0.2058686771588356,4,Random Failures
1,0.3716516492144694,1.194615906640658,-0.0152946218836626,0.1862235805001125,4,Random Failures
1,0.3510757720477502,1.1897917592815437,-0.0107033527304621,0.2014812043481659,4,Random Failures
1,0.4546949954323472,0.8368107374335373,-0.3879610099896902,-0.0060563940883096,4,Random Failures
1,0.8076423572084324,1.0815223146833428,-0.276517278105182,-0.3091780240698721,4,Random Failures
1,1.3574414099887062,1.532973694312877,-0.8932088336045021,1.6317630324784445,4,Random Failures
1,1.285754635490043,1.3801858341030169,-1.2129258671489769,2.035215562614213,4,Random Failures
1,1.3217182925106528,1.477152819558589,-1.132677123546399,2.089336158062354,4,Random Failures
1,0.6202560084198174,0.9287153365551906,-0.5781089396216554,0.4082126384252902,4,Random Failures
1,0.7217389127520735,1.3355961235260263,-0.4964868437342588,1.2021387462033335,4,Random Failures
1,1.3905788082482198,1.4744578157719546,-0.105375260191026,-0.40336200251277,4,Random Failures
1,0.933569763380925,1.3540052905331124,-0.0915689425553896,-0.0891934799460513,4,Random Failures
1,0.4188118264741796,0.718324973647755,-0.7488717022975235,1.2663158036367768,4,Random Failures
1,1.2974320698607618,1.4116711084769296,0.3290794727661426,-0.8696388049047904,4,Random Failures
1,0.7245625886699205,1.2976517454564949,-0.0579899172668706,0.0282304690035545,4,Random Failures
1,1.1285919501968151,1.2978623444072106,-0.2080823932120429,-0.2958541528882222,4,Random Failures
1,0.9053244733231968,1.397470178671301,-0.6663208887224779,1.4738064425843584,4,Random Failures
0,0.3230940607557879,1.298030636085279,-0.5206838871454855,0.5663496786334512,4,Random Failures
0,0.5977319226585028,1.3443113952024022,-0.4300372044689571,0.3321497302666642,4,Random Failures
1,1.3186916805810855,1.426001411165047,-0.2100122306744786,-0.4682771584084439,4,Random Failures
1,1.3428630079612671,1.442294392362508,-0.1965283499031588,-0.4319024752154163,4,Random Failures
1,1.2974320698607618,1.4116711084769296,0.3722528581375222,-0.8985831019186747,4,Random Failures
1,0.9742357406169638,1.2433867868674071,-0.9672976729923772,1.5738955131618833,4,Random Failures
1,1.3179765230207776,1.4670640761503508,-1.1410264496519409,2.0837052848531674,4,Random Failures
0,0.8557255783301153,1.4311900453771356,-0.8558731823468029,1.506040843997576,4,Random Failures
1,1.2974320698607618,1.4116711084769296,0.1953092529552343,-0.7799565865539848,4,Random Failures
0,0.5657016799639428,1.2768693372657955,-0.8203343762074154,1.1307591893560829,4,Random Failures
0,0.2676050862716781,1.285458822352257,-0.5404498499446012,0.598646940263176,4,Random Failures
0,1.3206226141377864,1.4661297407450669,-0.1914406662263509,-0.2843019179013901,4,Random Failures
0,0.4078107620303814,1.312306720299318,-0.4927223821853261,0.4941067368669495,4,Random Failures
1,1.0319742416079958,1.3805375911930202,-0.1073785742939136,-0.1444788664105371,4,Random Failures
1,0.8425688377294405,1.3294691722261418,-0.0769487631861646,-0.0380675410262895,4,Random Failures
1,1.227715604831193,1.2635765373717849,-1.2853504661408002,1.9606243956005849,4,Random Failures
1,1.0964019404985743,1.2761642715413528,-0.2131103732179435,-0.2893952528516222,4,Random Failures
1,0.7691849243950928,1.3096830396510095,-0.0651589273346836,0.0031608469704841,4,Random Failures
1,1.23283470566174,1.3965258390246749,-0.207457666515394,-0.4523692256837338,4,Random Failures
1,0.8563713314757779,1.116169147680136,-0.8917728008758283,1.6747873506950874,4,Random Failures
0,0.2740470985172197,1.2768693372657955,-0.6157992805612503,0.7684909035813945,4,Random Failures
0,1.2709623080766026,1.457761205370602,-0.2078314944026275,-0.2419536377522826,4,Random Failures
1,0.4419490284360535,1.2214520837562497,-0.0125853138168066,0.1870077947831788,4,Random Failures
1,1.3564602815943227,1.4514598022779666,-0.1889431638023137,-0.4114403585549624,4,Random Failures
0,0.6112780475967385,1.3465941283291951,-0.4255661847768223,0.3205981483430157,4,Random Failures
1,1.1372081830357983,1.3036702223706544,-0.2067365642779509,-0.2975829932060958,4,Random Failures
1,1.1539004204761756,1.3149218307942396,-0.2378855358944653,-0.4442710378249956,4,Random Failures
1,1.3313831149702178,1.5032115904541707,-1.1111111893846533,2.103880450543857,4,Random Failures
0,1.173425364851213,1.2768693372657955,-1.2465262823940972,1.8856213844113148,4,Random Failures
1,1.0839552951353968,1.36162009919654,-0.1742369469534651,-0.341970722323449,4,Random Failures
0,0.6004241041231179,1.3447650697285591,-0.4291486258977438,0.3298539479020672,4,Random Failures
1,0.498058467091801,0.8608822407873304,-0.4377642469288334,0.1024482781569151,4,Random Failures
1,1.388131158642332,1.4916000874849416,-0.3350917260592259,0.1107681934463062,4,Random Failures
1,0.6623481435697147,0.9461503095122672,-0.8192552978330746,1.4957065929944615,4,Random Failures
1,1.2974320698607618,1.4116711084769296,-0.1177693465272811,-0.5700624609448276,4,Random Failures
1,1.0582635976943202,1.2930835098654088,-0.9672314261454014,1.861131160414457,4,Random Failures
1,1.366445907202643,1.458190736319042,0.1086776119751748,-0.5922096567819624,4,Random Failures
1,1.2974320698607618,1.4116711084769296,0.0137588739763998,-0.6582415983281552,4,Random Failures
1,0.882459331490606,1.131953618519391,-0.2465275473842832,-0.2464678372308879,4,Random Failures
0,0.7083696060218005,1.33947750565227,-0.4040988959693927,0.1283119767510765,4,Random Failures
1,0.854892605483594,1.2287604756923307,-0.8226481314662639,1.3975650972808706,4,Random Failures
1,1.3651161581656677,1.522627177071541,-0.7536375291272976,1.2513997880681489,4,Random Failures
0,0.3775216719922156,1.2768693372657955,-0.6883651963019585,0.8970181366120242,4,Random Failures
1,0.4003518206089034,1.227278657814762,-0.1991733202966128,0.7265540068724539,4,Random Failures
1,1.0896527220928838,1.2716148776726626,-0.2141645802690561,-0.2880410275060512,4,Random Failures
1,0.4750877100289323,0.8573597551183191,-0.3136201408647425,-0.1794314151338322,4,Random Failures
0,0.2541368179725927,1.286410266189738,-0.5434438418782777,0.6251535980473775,4,Random Failures
1,0.888047751617008,1.23282386387013,-0.8628337414895808,1.4465520850935103,4,Random Failures
0,0.97214793731607,1.407406327794393,-0.3064578500618897,0.0128630496429919,4,Random Failures
1,0.7924013977533099,0.9701476296683228,-0.9966426693112416,1.5869799619054186,4,Random Failures
0,0.2681687501295264,1.2887748654026931,-0.5388124771685614,0.6131877395751606,4,Random Failures
0,0.3397406989858529,1.3102140562194178,-0.625601059233333,0.853339364952574,4,Random Failures
0,1.22948430344009,1.5188201936364587,-1.0226730608095875,1.9788315835155272,4,Random Failures
1,1.2974320698607618,1.4116711084769296,0.1483496087418379,-0.7484739062386271,4,Random Failures
1,1.342091407893444,1.4417742858247384,0.3246960060115294,-0.7827913882015194,4,Random Failures
1,0.718875625473357,1.276024811569379,-0.0927736386240823,-0.0712533075011702,4,Random Failures
1,1.357120487952115,1.5334063372228663,-0.8990450521031057,1.6476680425486112,4,Random Failures
1,0.3169297313771269,1.199162813990208,-0.1219999804570021,0.6031070062565802,4,Random Failures
1,0.6720820156724123,0.957484479330284,-0.6376314552329724,0.5378923830472935,4,Random Failures
